temperature,vibration,pressure,humidity,rotation_speed,voltage,current,oil_level,load,motor_temperature,gearbox_temperature,sound_level,fan_speed,reactive_power,active_power,machine_failure
77.86291391,0.425509736,29.53422285,41.80323946,1457.59672,208.2971929,5.199381882,80.38888793,88.01181764,63.22194227,63.57602222,72.16105853,1138.451075,50.53572665,98.46214835,0
75.49825683,0.493586165,32.14614395,40.36340262,1463.239948,221.4959796,4.591922505,70.96724287,78.17839416,62.85243043,65.83070307,72.89625137,1258.648385,43.34126258,102.8722035,0
78.40976486,0.393488634,32.5168215,39.73047575,1443.625195,204.8995879,6.162349457,65.35890016,78.12272976,58.57605295,71.11355896,77.7203528,1291.332354,61.66517781,108.2470174,0
70.88889802,0.516057398,32.09648526,43.53039457,1547.059093,209.461645,4.537055048,67.00180003,80.87391429,55.32703053,62.74629861,74.76500745,1180.829103,39.73608783,114.6420127,0
70.89658841,0.335460125,33.42044712,36.52699815,1408.182011,220.1602528,4.233740862,63.30255317,79.77969927,65.33998889,64.48971805,82.07884278,1202.825384,53.1595017,116.3504767,0
75.93304562,0.43791524,32.00596441,42.74159814,1481.218317,201.265587,6.28025148,67.7139073,74.92283231,57.30607581,62.36466941,77.52312383,1187.015657,42.77679373,118.5759088,0
72.22400237,0.377045041,32.60746378,43.35765586,1554.827356,210.3329811,4.608823039,73.04133583,76.33658323,56.47231026,62.96492054,73.52470016,1164.026381,50.91620955,124.3598512,0
77.56633717,0.480365015,34.3574026,40.71793968,1480.631902,212.8641533,4.979833045,74.32644878,74.79031449,57.11232868,72.5307362,79.81420504,1098.997179,59.71288589,94.38339443,1
70.55242785,0.575892859,32.96200355,35.2712697,1422.859839,223.0989478,4.558000572,67.58170681,74.5657957,54.50660313,73.84956534,77.68337653,1326.225464,45.15993518,87.05068115,0
74.45619926,0.511958037,25.43292244,31.03053751,1513.830038,220.6188335,4.743705602,75.29782786,66.76350429,59.8541365,66.22645871,72.41566971,1226.039715,45.86754312,92.10647634,0
78.39798874,0.7210523,33.02254107,39.8049024,1500.427804,229.5793206,4.684174238,73.31131491,87.35132113,60.09772922,60.90366768,75.02827908,1163.846345,53.12738,106.1241165,0
72.18766612,0.669505104,27.76026496,37.51214581,1451.259671,218.3575801,5.016762351,68.97822137,95.68518985,61.41894014,72.89171339,77.18136744,1232.304162,40.10335153,108.5835123,1
94.26365745,0.674957674,29.99787422,42.2561266,1443.697302,220.6233135,4.670125679,75.77346883,83.43158554,64.43289746,61.55652783,80.03171878,1145.626092,56.28439016,105.94509,0
71.54045965,0.497073719,21.02659209,42.14093124,1433.26947,231.6591652,5.449058662,74.02787351,81.84827034,56.92980919,68.96631248,70.64726121,1151.291629,53.47583009,96.68406221,0
76.85572937,0.576608028,33.06414989,34.44209875,1520.527504,215.080431,5.195604664,73.69972026,75.64922758,56.86229999,63.06254343,79.3557799,1184.185173,60.52928172,105.6605746,0
71.03563584,0.323923724,34.46173847,50.26486012,1514.4364,233.9948643,4.497854718,64.74972605,87.32151226,56.33850225,62.54563553,76.82852969,1174.870674,50.75608111,78.03553738,0
76.69248204,0.52005692,31.11631642,50.62385702,1510.473504,239.0026842,4.856046962,75.94613231,81.73947208,67.33221196,59.55682578,74.60827363,1217.404765,50.27604004,99.35602459,0
75.0262185,0.618570415,28.35995975,40.97740866,1456.035861,225.343649,4.817161459,69.45067938,86.25318334,52.06405965,70.99184285,73.08304484,1189.989167,49.74209371,108.7081755,0
69.99189995,0.535144821,27.14424462,29.67458477,1467.131372,228.6352824,4.684577225,66.46280228,79.80681696,65.97107242,58.43755655,76.35404264,1261.843595,48.51052328,96.96077352,0
73.28642742,0.70883747,27.39101076,48.24740447,1567.553645,222.4832514,4.433289491,70.51322764,75.19425587,63.66589659,54.48699654,72.10251969,1192.506098,50.55418189,110.0482169,0
76.09575164,0.723130015,31.07536085,41.09267021,1566.263805,219.1329886,5.669663295,72.82394553,71.79671539,64.83965974,66.71798768,71.05575342,1164.662841,57.08417041,81.05165632,0
73.46110883,0.6732515,28.39399474,32.92366404,1474.087368,225.0573543,3.94508088,71.67527176,71.20356324,61.09169375,64.62703661,75.76105066,1208.269238,45.70280907,96.41605517,0
66.69239969,0.323156063,27.22085661,49.28851172,1547.260577,212.5082827,5.230021162,73.08331988,65.57285214,66.16164303,62.36758823,76.18895905,1172.135935,54.35030108,100.1603666,0
72.12181087,0.663996453,31.88858875,41.61041155,1436.50007,220.2943059,5.409869859,76.57113288,89.71412358,52.90283402,69.67070721,75.20462035,1258.004126,59.50415908,93.0550159,1
72.56196888,0.591358463,22.09275678,43.20271468,1449.719931,220.7557637,4.945930505,76.56891088,76.47546268,52.63822969,66.3701942,76.26788585,1200.403338,41.14471599,83.17932716,0
78.10336049,0.430757902,31.43832455,39.56965154,1341.164809,226.9797403,4.917925294,65.29992034,78.285044,61.84248793,65.37443792,72.47311285,1195.64258,50.86911763,95.09832685,0
73.59449854,0.607015024,30.23244156,40.14228791,1497.551748,221.7146932,4.851066598,81.04927833,81.01630054,66.50551032,66.20704558,71.45641938,1172.785585,53.09144652,90.90347974,1
78.75966516,0.60506544,29.42691671,48.27703557,1448.009673,228.1683701,4.827950986,73.43619225,80.10545712,66.88667515,59.38542661,77.91138791,1158.935681,52.41424373,91.29836842,1
73.8711185,0.44263,30.83213081,37.68419319,1428.815868,212.648832,5.199614096,61.87253865,74.34741261,68.04033624,68.02048713,70.12824647,1226.431741,55.06471442,90.85346265,0
67.1488764,0.367997749,29.14537352,42.3577119,1539.131491,206.9715524,5.411033039,73.01236718,66.22704511,67.93700301,66.08277369,73.00490433,1215.941352,46.83105677,95.96685233,0
72.23175347,0.628975275,31.49905533,40.09409525,1422.424388,209.6369075,4.650869076,66.91612319,71.35573295,65.2273012,62.85049947,72.77447052,1110.342325,53.75234931,104.4637424,0
79.36160318,0.433092726,28.92069406,38.60094829,1381.417032,245.7199532,5.178830683,72.32125619,66.35529146,49.67567361,69.80306616,74.97491764,1208.659882,47.85083588,94.19644997,0
81.33455575,0.667257239,32.66066217,35.59465832,1458.196892,215.8752099,5.694882067,69.58455336,91.21689142,55.82064872,68.42945228,66.81178685,1240.804052,59.27559287,108.4108154,0
77.69455022,0.700609289,32.43961556,49.6757702,1583.868854,207.2431734,5.190712809,67.49869492,87.41319817,53.95282336,63.69695834,74.82749109,1172.865156,51.32644172,77.9172198,0
69.93947812,0.466522467,35.09987212,42.10773042,1466.038467,212.174014,4.619818179,79.26020022,68.8767253,59.65898735,66.55269819,77.93179011,1201.197319,38.8582878,105.9629979,0
76.28775195,0.437623104,29.01414457,42.25301706,1489.982371,209.2631134,5.267103931,58.16261173,91.06774519,67.66190191,64.61567296,74.42158174,1205.561167,47.26580772,111.3891061,0
66.72571664,0.459635154,33.21462946,41.33409198,1354.287201,227.0703236,4.803194209,67.91108494,68.32242584,52.96640284,59.42391386,75.53908614,1269.347995,51.87873441,99.48605073,0
76.13729967,0.47024365,30.49428252,44.23385388,1530.944315,214.2589932,4.757870824,53.89491822,73.69951569,59.99189142,64.10659556,71.50367542,1142.193632,50.16783824,98.47500322,0
74.76144322,0.586239347,30.86617099,34.38252983,1492.639736,223.9291351,4.664139605,79.44639398,88.26422324,61.21945471,67.68589907,74.09719412,1239.530886,49.6476983,128.2416701,0
72.27808638,0.672754317,20.94146353,30.6512915,1466.067847,242.770865,4.841119553,75.68690549,48.61485334,60.23649372,68.82718747,75.37312837,1248.307351,50.66880287,81.71835072,0
77.3691646,0.725243581,29.04685471,40.54704236,1476.129465,249.1817356,4.540990469,66.12477518,69.64038071,62.86883555,61.88664117,74.49201343,1235.389581,59.42894258,107.4228851,1
76.55453783,0.382988697,33.17980915,37.40301814,1398.188975,226.1377086,6.389981812,65.42261485,64.9277418,61.62390797,65.70557248,70.97622082,1167.617362,45.13774681,111.9594191,1
76.57123666,0.451611417,23.98841291,25.83922201,1534.8084,240.4217791,5.097166732,65.73033546,72.59767747,56.32628393,67.2915897,72.75771224,1163.627304,55.37551727,104.5077042,0
71.61803849,0.480266158,31.05751491,41.55554996,1453.026838,228.511241,4.710770136,75.15124847,76.36687992,57.56684406,68.17622768,75.23365718,1223.950131,54.97977464,100.1797258,0
72.48972888,0.349702967,34.41801203,41.94156003,1527.169541,224.4174674,5.240304297,74.24792266,79.51234348,60.61877321,59.64839726,75.78355362,1133.758347,48.00703981,94.86603319,0
85.95227813,0.385365461,31.64135735,43.69826576,1445.224031,213.1636572,4.610952607,60.32956127,88.85256321,60.32203761,64.36400308,77.69868413,1169.609501,37.64668359,97.43405164,0
77.96550629,0.512637958,31.0015799,44.360985,1490.456389,237.1102881,5.260344748,73.09180283,79.6543576,58.84606924,68.42357427,73.49050944,1165.830948,45.74014377,105.6028089,0
80.51650941,0.490946672,23.69992048,39.20923078,1498.105346,215.742444,5.230412433,73.3377404,85.66602148,59.66917033,57.40792151,69.9860032,1204.563595,38.90005456,71.81695714,0
74.19357144,0.610818282,26.43176432,36.35198765,1496.868021,224.0023586,4.552322813,73.16612655,68.4258421,55.04688388,60.70891984,77.03564896,1223.186153,51.79167036,92.62738324,0
68.39883396,0.701338725,25.51041223,39.63013568,1516.217011,221.0285858,4.204929085,63.46111717,95.74146786,58.90997184,70.44814761,76.57550794,1266.773695,52.27165717,94.55129929,1
67.60739005,0.48273727,27.5327402,43.57304895,1546.621744,228.2805881,5.05478579,73.98987627,89.53176254,58.49236852,60.8585312,74.98721119,1283.563123,43.29434984,101.2486761,0
67.92314629,0.599801011,31.12922858,36.46553716,1424.988907,230.2876899,4.706071848,68.89990986,56.03917712,58.29453534,72.02823799,76.11260338,1118.235486,51.31944247,78.38944003,0
75.49666153,0.397581318,29.31060111,46.39759335,1517.417087,207.6043771,3.648325976,58.1050198,73.65725283,58.99657391,57.19914587,77.5318542,1244.422347,63.45157504,113.3510462,0
82.51996494,0.449522508,26.30243006,42.95211031,1583.267596,227.1658934,4.892522581,67.57991438,73.13267604,58.08708079,69.57433899,73.38382116,1183.800957,57.73199344,121.7755419,1
69.96991309,0.506447441,29.98321194,45.51938672,1461.874038,221.9839352,4.75421903,72.37316743,80.65788649,52.77240926,65.91140112,76.37891195,1247.485019,52.82623562,71.8487631,0
75.87288906,0.394658444,31.91517578,42.86195156,1567.829169,220.4607922,4.569621599,69.25319252,88.18765971,62.24039171,64.46277559,73.3703955,1300.890322,54.09274358,104.6757491,0
69.38638989,0.445127509,34.43080328,44.89444779,1534.279487,205.0649022,5.935537241,73.29071518,79.29776379,57.26404106,60.85339813,77.30381299,1214.07917,50.72015451,113.8342408,0
74.82644115,0.740341559,29.31420025,39.02865434,1487.865063,236.7336395,5.411175235,78.76597401,69.85835782,68.06489085,67.22295998,76.32148349,1208.484658,58.72247775,105.4365413,0
67.48428523,0.54523718,28.04373333,39.82496195,1569.451218,233.5918949,4.665281543,70.03863947,81.84858654,60.3185118,63.95897371,66.09974079,1252.439722,43.4772555,94.79790987,0
85.30373962,0.553829608,33.14195312,36.96322783,1568.485055,220.3390272,4.431483558,67.85840871,82.87272514,61.46074421,70.28144242,75.55265169,1152.256546,45.44108856,101.363113,0
82.51178526,0.483287829,30.67592377,51.3621736,1472.345509,226.8793297,5.06759517,67.74502991,77.11849738,67.71273606,66.25501772,69.96149162,1161.156895,43.66730586,101.9192201,0
69.28514851,0.636414043,31.46361685,42.18656594,1528.55897,229.2567221,4.820877811,62.60401991,80.79649583,57.70888485,66.5350153,74.87300431,1200.871448,52.94415976,98.12306069,0
77.45959586,0.432228463,27.21146742,35.98587778,1540.996263,221.6169853,4.998097933,70.39003709,78.82827995,67.57140368,71.08361746,76.23621341,1310.112164,50.83840667,112.0141703,0
76.29941397,0.482692818,29.33039324,42.16131475,1424.054459,229.0796231,5.295372168,71.5486339,90.8450053,57.85481376,66.13119044,78.55548909,1182.370345,47.00175244,86.80804947,0
85.66516687,0.421401054,28.60678721,32.19253389,1461.045363,236.1878764,4.702894564,76.2485521,69.95920367,60.98837783,65.6073929,73.06531242,1193.020244,48.00649109,96.22010254,0
67.42404469,0.486598283,27.6420419,40.26129245,1564.749279,216.2663157,5.064684003,63.81760857,73.41617282,50.70854256,62.51484655,71.51186868,1215.868132,42.23271933,85.25221459,0
75.97044996,0.452790942,33.88761535,39.70292409,1564.637264,209.0095525,4.984240743,72.33845052,88.25923583,60.47731021,63.57156726,73.5078914,1145.751601,60.09599626,89.89118503,0
77.40504616,0.45736424,31.37184121,45.97381431,1499.169483,223.9036619,4.280639949,63.43515735,86.93706113,65.13530213,71.40691699,75.65242045,1220.018414,40.78123521,112.9854133,0
76.16126849,0.367691021,30.69210272,38.12588972,1462.653836,214.7079899,4.564636114,73.30229976,64.801072,62.87780963,57.95886616,67.56748164,1143.791701,56.53277034,95.09404258,0
79.49799938,0.591907648,31.25519466,48.38196514,1447.245532,220.7957353,4.53543183,65.87693995,99.74078688,56.20098934,53.22148255,72.58882902,1182.768258,52.83380191,96.53026547,0
66.86228781,0.688458631,31.26028347,39.01031136,1430.606572,231.1863233,4.830344406,75.07968612,76.76091147,54.05529441,62.18459461,75.87011341,1146.440257,43.09823532,100.4132683,1
68.5501955,0.706252492,26.90242829,39.3813366,1399.13306,216.6024099,4.801442334,77.17785497,85.09295324,56.94457469,62.69803834,74.37108002,1227.319948,58.38982918,93.34892629,0
75.54697397,0.529875291,27.7974786,35.07098096,1557.301379,218.3161508,5.544768292,70.81398309,65.02767606,65.07696164,66.86826703,73.95172515,1283.795939,51.80953918,93.7787252,1
71.23131918,0.585341556,31.39907512,37.92016536,1464.401339,208.7193745,5.21920635,70.19277584,78.86407838,61.7111279,62.43436377,74.66105663,1204.015979,65.20343477,120.862641,0
76.21669725,0.494860628,25.10858027,33.60484632,1521.725132,205.0524385,5.351266657,70.04428852,85.59828449,66.50312701,76.16557959,71.397543,1211.576424,52.84384848,98.41680387,0
78.2136138,0.4945106,27.52645752,36.34184131,1484.062584,211.8745423,5.558340638,66.84770773,84.6041565,54.64666797,50.13346914,75.05349676,1254.523608,46.66307973,106.2893911,0
76.24691842,0.56380511,27.80713117,45.04735894,1541.355771,232.5761906,4.656730623,68.93955165,77.76974319,56.41073393,57.81823771,74.59502932,1287.069183,58.11921872,131.4042291,0
67.57219813,0.410880777,32.44245529,31.03446774,1487.612379,226.8416321,5.089264585,70.75703698,80.6573766,61.02743214,63.30455853,77.11189403,1169.278824,44.79056534,109.6074001,0
72.74967264,0.599604769,35.02035627,42.17987695,1493.741279,211.4846002,5.2607247,66.13903806,93.52362546,63.11762899,62.89208844,76.14020232,1086.34139,45.57485684,93.24431471,1
82.37678108,0.319801956,31.85101785,38.29546061,1502.374673,223.7545586,4.481004323,70.6322961,74.43282102,62.39969871,57.3750753,76.61550947,1183.499657,52.33033374,108.817464,0
80.18769972,0.263706756,32.54529265,46.2961662,1499.59434,231.2493255,4.079866808,77.23472073,79.03999338,60.51558963,66.68037706,75.03772731,1273.368799,50.19457914,81.20533036,0
76.30527636,0.300179932,26.7844283,42.91772152,1470.505262,208.782489,5.043736877,69.68127357,91.62573668,53.85236874,66.52542702,75.5582053,1169.905142,46.60389031,109.1940843,1
76.88650247,0.427199706,28.52429266,38.8626187,1565.509595,224.58994,5.870470743,71.27365569,83.45414182,58.37911569,66.79424036,74.63850776,1222.116813,51.56571512,104.4971261,0
75.06964646,0.516846098,26.7241983,40.03589233,1484.235167,230.1027459,4.365354447,77.59976003,76.44065083,63.03471304,72.17000502,79.39750794,1267.234259,60.27404909,102.1453292,0
62.6417775,0.439778794,37.28014946,46.88248225,1518.510594,216.3475902,5.041220883,75.29085047,80.60785373,67.04309747,63.66341488,75.55827906,1167.460317,51.95096305,111.8289494,0
74.50412068,0.465680772,29.42849068,28.04847816,1463.591405,204.5556615,5.480152584,72.22426769,83.47397486,69.15588568,63.26419259,76.37872646,1263.762351,47.38447847,87.233818,0
85.05102269,0.458918571,33.68694151,44.98059107,1473.893421,216.1345838,4.338826283,73.62540522,66.33885919,58.44266403,67.97565593,76.35682313,1143.473977,53.36884417,105.3446854,1
74.36041204,0.572238136,28.18241754,38.48909707,1440.273853,239.5983725,5.346608801,68.87253288,76.78247296,62.91918541,70.53228576,75.04536978,1188.157398,60.55171326,91.41155722,0
82.89786073,0.390960092,33.74067515,34.11913332,1504.225257,218.9097658,4.252229232,69.70583573,69.18586619,51.55982837,63.13967837,80.04229714,1208.162781,55.76584849,104.4858088,1
72.05317622,0.499392909,30.25595443,46.38482693,1425.797167,205.0384119,5.252778927,66.87041991,88.04933391,52.16520314,60.60141319,78.53162636,1256.321686,52.73763265,91.49991745,0
80.24504613,0.548918713,33.27294128,47.26308373,1427.739737,217.8284119,4.926573239,64.43352583,74.12262031,62.23351805,68.06412661,76.88423609,1225.276944,42.55538872,103.6202455,0
77.35734179,0.356172202,32.36717006,41.7573995,1586.311327,202.2060107,5.096325766,67.47683129,86.9281521,57.45053024,67.23965366,78.97650066,1198.575544,51.67137733,122.3234603,0
70.69357899,0.51845513,34.33089601,37.32341644,1477.068068,240.8266032,5.331772809,70.00891521,74.44726912,61.96228009,61.5787891,78.89374952,1128.270957,49.59958501,106.5208024,1
74.66960101,0.532316771,31.66653794,39.48284388,1525.04158,233.1550829,5.77022062,70.43986774,84.80063618,52.37168795,62.82602653,73.10930378,1213.504221,58.54854014,108.9959874,0
82.38947022,0.467836495,25.66843555,30.16465148,1583.933734,220.8446679,5.610647473,66.10312337,74.71083621,59.29168684,66.3683006,76.6198527,1159.639216,47.45867427,103.4477497,0
71.16326219,0.479067632,34.34549769,34.87985705,1532.300309,227.3967547,5.549242438,79.8617224,77.9416014,54.87138303,67.87678362,69.95586932,1203.086734,52.06320681,107.8338472,0
85.94901467,0.439438446,28.75960452,42.52982777,1514.763997,226.0873559,5.453272079,72.86222653,88.0965753,58.00114744,64.14094768,76.75486048,1222.757319,56.90061645,102.6769625,0
71.43577109,0.629699455,31.38961888,45.96367583,1535.920871,215.1236658,4.640005233,74.46594174,76.75142074,57.04061967,68.38818551,75.30426889,1181.668306,52.30614131,108.2777521,0
58.7936633,0.553875599,33.70734658,35.47692813,1537.975744,222.724214,4.921081245,71.93293115,78.10809819,63.05535453,67.95545266,74.85604262,1255.602342,48.39626814,104.5860045,0
71.47828155,0.563472147,36.03681134,35.4183954,1533.313484,220.5837029,3.890111026,66.71482381,65.56799206,62.93528767,62.89258501,70.01638678,1149.599339,45.35631842,100.5434029,0
71.69106768,0.556898308,28.77889106,40.92355237,1572.663774,221.7991437,4.622024647,65.33446961,96.1587249,55.8081906,57.471261,75.49034324,1250.246515,53.52756693,109.9400204,0
71.68688121,0.47735159,31.102445,35.17167598,1524.820006,227.5341946,4.815690317,70.88242092,75.05035449,64.76880128,55.53983214,71.33174916,1152.500215,56.38938261,103.1912084,0
66.18479922,0.638009135,30.46557205,45.98623462,1519.665353,218.1332104,4.569475164,64.23457834,80.83872502,64.48398666,67.16873805,81.51357858,1176.854181,47.80737747,90.39553046,0
76.64375555,0.523878916,29.55665904,46.09485395,1503.990074,225.0502109,4.226099222,60.56935648,77.32862514,69.96047204,58.09115406,74.87152686,1226.025625,47.62338291,87.31248992,0
73.50496325,0.457188484,33.61165331,42.76520043,1399.627157,230.371589,4.55228602,80.29922501,91.36191375,54.22682831,59.60842467,71.82556071,1221.992144,59.27493679,105.5966157,0
76.11942012,0.614844571,34.36746697,44.47323594,1494.709062,218.4609477,4.887368679,71.96987613,95.84494375,56.76063855,55.55148258,77.72355715,1212.114559,45.90473678,106.1403626,1
77.06717452,0.451725648,28.12696383,43.91065001,1445.39292,224.1875996,4.970172844,71.52832784,86.13265545,64.28579194,65.91457282,73.3671767,1242.918662,54.54381739,78.66815572,0
76.66157006,0.435648177,33.0529844,37.24942359,1510.022982,212.9056884,5.182280739,81.4439533,74.21787902,53.87806363,65.01791301,75.10318139,1275.603397,49.36421985,95.5552047,0
74.24107452,0.316379463,32.35017153,38.34939953,1477.118338,207.8310329,4.479900645,75.37610771,81.51657272,62.14176457,64.53195488,73.42888715,1212.290961,55.92149716,105.933366,0
77.85445255,0.375613676,26.2487768,45.91746833,1487.182966,221.0716992,5.491926172,81.83707182,86.2294403,52.74386851,63.44514267,77.98658008,1130.703667,54.57477667,98.52011252,0
74.3710654,0.628101636,32.09370982,43.82014891,1463.351555,229.5247816,5.727717242,72.45996743,89.60932179,72.00791831,61.42979128,73.11891644,1183.189813,57.0311618,111.3503686,0
79.87559867,0.514866746,32.67114949,46.99797323,1523.651914,212.2825919,4.942720286,71.20901036,90.31380525,62.54756782,66.00016894,70.72508648,1082.204054,55.01656656,90.64917164,0
72.11614335,0.491731931,29.62363722,42.17385032,1491.104106,231.9553139,5.072713609,64.11386791,75.67698814,61.03771147,65.82745782,74.87988838,1192.13818,50.74443302,98.36074023,0
78.24354944,0.462998897,41.77871312,45.00815913,1499.50776,230.0673007,4.730604848,67.25420529,100.4565455,56.10845723,66.34402467,74.25848516,1249.700139,52.8399727,105.8823679,0
78.78753855,0.539467153,30.11381351,40.65963983,1520.884038,222.4941769,4.758508037,68.163815,94.01500347,50.7016848,70.79235998,75.34000339,1221.091364,50.28877073,100.317839,0
76.44887428,0.497863271,26.95831214,41.16393371,1446.490422,209.5447051,4.848557378,62.33658015,75.98790793,58.41448584,62.80786316,75.51356143,1195.622323,50.25456848,113.2121113,0
78.71632047,0.561536748,34.44499021,31.06812267,1484.821784,213.961617,3.75359475,70.06260932,83.20187855,60.1199001,65.3564363,71.09864931,1197.41436,61.56022028,81.99229298,0
72.64034067,0.481471234,28.05188089,41.41875512,1431.329856,249.356579,5.26037806,69.93978224,89.2102584,52.52868235,71.37326562,77.58099768,1169.651828,55.22193026,88.60713841,0
75.23490297,0.571895331,29.18503467,39.50577399,1517.429756,220.9109361,5.252135374,69.07956566,78.30725562,58.96341952,65.07168211,71.75919882,1234.170734,46.14054812,107.4351067,0
76.20981136,0.707526087,27.69257295,33.56418216,1450.750344,220.0878365,5.099805209,74.36408542,78.86437435,47.39576497,58.42101296,74.59911681,1167.673576,43.7403887,87.56637739,0
71.74081946,0.45339635,28.74789956,50.47921751,1537.122946,218.3958062,4.657162541,67.35500793,92.66330268,64.10071797,56.88512519,77.91403285,1164.842177,52.19834861,97.69135889,0
71.21824627,0.522468473,28.35132859,34.9470089,1498.303739,196.1569321,5.351570099,68.31092453,99.83704135,52.53948991,67.84644662,73.2216023,1146.887984,46.69489059,103.0915772,0
77.52493639,0.441831909,35.92932175,31.65700371,1470.505384,227.5087278,5.666275734,65.73088456,78.2612618,59.93248378,62.60722867,73.93904234,1232.454669,44.16588615,82.54030968,0
73.44866622,0.46947753,28.14824044,35.0884821,1556.39545,217.7946177,4.735526619,76.21714139,88.40606713,55.01367521,56.65643069,76.2175508,1220.872352,52.01970208,105.8581298,0
73.03945923,0.573264008,33.11733536,35.6805852,1561.737596,218.8489031,5.036076618,73.37568528,80.41895921,66.08223694,64.43171579,73.20816319,1233.086831,56.17741885,99.00449317,1
70.45306273,0.618703031,32.35381286,36.93916541,1493.134452,215.6384456,5.073877954,65.79275243,68.19768266,52.88882749,62.5800783,75.16383535,1196.030181,44.74339093,97.06433163,0
71.59474171,0.205961137,29.79409786,34.4886513,1495.947702,220.0075551,4.974228896,73.22344902,94.79481762,63.50694947,64.08979784,70.64995093,1241.620027,53.68418562,97.37183177,0
82.61514928,0.435306322,29.07611541,49.43843829,1523.631517,216.6990981,4.726002091,68.83137971,87.14731728,50.28751155,65.55209023,77.26555492,1197.916999,45.40050915,108.093109,0
78.23844269,0.505963037,27.62274024,37.93197233,1500.900844,202.0435683,4.528969908,73.57372825,78.27625043,62.49344956,62.01309469,78.33225952,1183.610247,41.94498616,122.3542743,0
70.11222378,0.563081168,23.34209888,42.12196969,1517.202696,226.2653836,5.072163236,68.76329806,92.88433623,65.95264822,71.36241665,77.35537976,1305.347009,47.5090404,95.36215629,1
72.82751886,0.319686032,29.71360726,35.53606242,1486.862663,231.7718496,4.568010075,69.19720195,84.00169605,64.11286461,69.6526666,75.2167474,1151.982347,53.73186621,105.1367522,0
82.20636645,0.609131012,31.04302945,38.92166181,1493.393171,232.9075842,4.818826221,61.41163926,65.23342776,67.47785868,63.16488693,80.61041608,1098.949884,47.63238309,98.18593965,1
75.75196893,0.529929258,27.724514,37.18026256,1479.7819,220.2319598,5.633980244,71.57064748,65.41786886,61.83303124,64.32332883,74.51804014,1196.190619,51.02076936,102.5532817,0
84.26139092,0.333141593,27.0793614,36.70875794,1429.188647,232.5433836,4.787584326,67.34061125,95.01952965,58.80222071,69.72816714,76.72067651,1141.292881,47.13706976,105.0185205,1
70.98861365,0.486041037,33.37630435,45.3530528,1544.309559,220.7811774,5.174961858,68.51101922,61.25107936,66.8907134,61.63230176,75.71015136,1255.614622,42.86768044,95.76563417,0
78.11424966,0.424320491,34.02138316,27.33876957,1542.344105,220.0627316,5.668484537,78.32801607,56.35144627,69.02708423,70.22528073,76.71330789,1205.191462,50.52537986,107.0748721,0
84.15729383,0.513653533,28.0499282,39.62167198,1473.363725,221.4934191,4.667674451,68.27447952,76.54092719,59.84369293,63.20357348,67.83440561,1161.231049,44.90578765,101.3819275,0
82.73752601,0.579348872,26.69312355,39.96477507,1465.649295,216.6519701,5.966679874,62.9186557,75.74182002,62.65400792,64.93817031,76.86970769,1226.681321,45.71957564,96.76350955,0
75.1487807,0.502131165,30.90332202,34.92060587,1536.959025,213.5063518,5.615351452,60.83147116,91.87713384,54.08457242,71.11403961,70.52676023,1280.35095,36.97211622,96.41553811,0
74.82505755,0.717094272,29.89916231,35.12316986,1440.847191,226.2643467,6.067793365,82.9941145,90.15627884,64.66533303,49.90721615,74.43689518,1200.7191,46.16565237,101.6679366,0
74.4648482,0.575334162,28.25984028,45.44384827,1442.144169,213.7134569,4.409009002,65.45155106,90.07304357,63.9067906,62.34034246,80.75186391,1243.736981,45.70461342,104.7086886,1
81.27878063,0.34188093,32.74617083,43.27487792,1571.365268,247.0302756,4.81218317,78.19628258,84.87218195,49.63932442,61.79926747,78.22009975,1180.579438,57.92839587,92.70427067,1
77.71280022,0.446476479,32.81271041,37.64437674,1531.666341,218.5847036,4.581454933,77.2183516,90.30919338,65.74045433,69.09297309,74.76422761,1179.620533,48.28641112,119.0191315,1
70.38917338,0.637487642,31.85913434,36.40445274,1546.873875,218.9641315,5.02922474,67.45453097,72.37866551,66.34356947,61.67477041,76.45886191,1193.851553,50.27815062,118.8785899,0
78.5015494,0.631491445,31.86813367,39.8886051,1536.095174,228.5320155,5.079047438,63.50948048,94.61717016,57.2444188,60.48353445,75.72735054,1186.547945,49.49401186,102.2359945,1
72.69680615,0.565232288,30.00062119,45.79537032,1535.035031,199.2551365,5.000988422,70.06084841,73.70779327,66.39140474,67.25406168,79.36620401,1232.753901,55.98381612,96.86047813,0
73.62474151,0.619663149,33.21893414,39.54300221,1516.159274,235.1544481,5.01878743,74.74071475,79.24328927,62.06177985,67.61999478,78.86084186,1273.925694,53.76800555,109.5949608,0
77.06390463,0.743975241,26.95471742,31.24085597,1539.690923,229.7362225,4.69412018,69.42001464,109.9281057,59.68061084,67.50545005,75.56536079,1233.115307,45.92106137,102.0324773,0
82.75250246,0.385627379,35.71240977,46.18826879,1476.575194,200.9532531,5.464045305,73.51746074,74.54038073,65.12387056,61.55361688,74.93307438,1149.254171,54.50882344,102.6525702,1
68.4776525,0.539968795,28.49107569,43.47701237,1403.162365,227.5566584,5.392073208,61.09687164,81.88073357,67.17088518,67.43370751,70.84391844,1157.303985,65.93287456,95.85789219,0
72.60412881,0.577169871,32.55269389,41.58726631,1537.495012,216.9481115,5.024664083,77.68030591,81.05278624,59.48948471,65.69910679,71.45639648,1171.149778,52.6211509,110.8354852,0
